,CustomerID,Age,DurationOfPitch,NumberOfFollowups,NumberOfTrips,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,TypeofContact_Company Invited,Occupation_Salaried,Occupation_Free Lancer,Occupation_Small Business,Occupation_Large Business,Gender_Female,Gender_Male,Gender_Fe Male,ProductPitched_Deluxe,ProductPitched_Basic,ProductPitched_Standard,ProductPitched_Super Deluxe,ProductPitched_King,MaritalStatus_Single,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Manager,Designation_Executive,Designation_Senior Manager,Designation_AVP,Designation_VP
2084,202089,-0.2860906782652655,-1.1494690239306324,-2.704471867993585,-0.6931432565212594,-0.2226413713444928,-1.1583020564209372,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2085,202090,-0.2860906782652655,2.1458456140414253,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-1.1583020564209372,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2086,202091,-0.1786938621341406,-1.1494690239306324,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.4515430854175138,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2087,202092,-0.6082811266586401,-0.5392255724543256,-0.707329709080205,-0.129971574828133,0.9416322093519492,0.4669330842033546,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2088,202093,1.647052012094982,-0.5392255724543256,0.2912413703764851,-1.2563149382143857,-1.386914952040935,0.4669330842033546,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2089,202094,1.647052012094982,-0.2951281918638028,0.2912413703764851,-1.2563149382143857,-0.2226413713444928,0.4669330842033546,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2090,202095,0.7878774830459832,-0.05103081127328,-0.707329709080205,0.9963717885581198,-1.386914952040935,0.4333610627910558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2091,202096,-0.6082811266586401,-0.1730795015685414,-2.704471867993585,1.559543470251246,0.9416322093519492,-0.650646518764442,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2092,202097,1.5396551959638571,1.9017482334509024,0.2912413703764851,0.4332001068649934,-0.2226413713444928,1.028148609777737,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2093,202098,-0.0712970460030158,0.8033100207935496,0.2912413703764851,0.9963717885581198,-1.386914952040935,-0.4257333810947639,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2094,202099,-1.0378683911831397,-0.1730795015685414,0.2912413703764851,-0.6931432565212594,-1.386914952040935,-0.6970263633744964,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2095,202100,-1.6822492879698887,-0.1730795015685414,0.2912413703764851,2.1227151519443725,-0.2226413713444928,-0.7282696896599306,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2096,202101,0.6804806669148583,-0.1730795015685414,-2.704471867993585,-0.129971574828133,-1.386914952040935,-1.1080410532661085,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2097,202102,0.4656870346526085,-0.9053716433401098,-0.707329709080205,1.559543470251246,-0.2226413713444928,-1.166840605219441,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2098,202103,-0.1786938621341406,-0.1730795015685414,0.2912413703764851,-1.2563149382143857,-0.2226413713444928,-1.20041262663174,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2099,202104,-0.2860906782652655,-0.7833229530448483,-0.707329709080205,-0.6931432565212594,0.9416322093519492,0.418612660320913,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2100,202105,-0.2860906782652655,-0.05103081127328,0.2912413703764851,-0.6931432565212594,0.9416322093519492,0.418612660320913,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2101,202106,-0.2860906782652655,1.9017482334509024,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-1.2625111633481307,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2102,202107,-0.6082811266586401,-1.1494690239306324,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-1.205846248594424,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2103,202108,-1.360058839576514,-1.1494690239306324,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-0.9601689127102028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2104,202109,-1.467455655707639,-1.1494690239306324,-0.707329709080205,-0.129971574828133,-1.386914952040935,-0.9601689127102028,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2105,202110,-1.467455655707639,-0.661274262749587,0.2912413703764851,-1.2563149382143857,-0.2226413713444928,-1.0412851262959884,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2106,202111,-0.6082811266586401,-0.5392255724543256,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.3888623749194068,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2107,202112,0.036099770128109,-0.05103081127328,0.2912413703764851,-1.2563149382143857,0.9416322093519492,-1.092322361159772,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2108,202113,0.4656870346526085,-0.7833229530448483,-2.704471867993585,-0.129971574828133,-1.386914952040935,-0.6397792748390736,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2109,202114,-0.715677942789765,0.1930665693172427,-0.707329709080205,0.4332001068649934,-1.386914952040935,-1.1976958156503976,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2110,202115,-0.9304715750520148,-1.1494690239306324,0.2912413703764851,2.1227151519443725,-0.2226413713444928,-1.1115340959564053,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2111,202116,1.647052012094982,-0.1730795015685414,-0.707329709080205,1.559543470251246,-1.386914952040935,0.6419733345726814,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2112,202117,-0.2860906782652655,1.9017482334509024,0.2912413703764851,0.4332001068649934,-0.2226413713444928,0.4609172884589542,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2113,202118,-0.0712970460030158,1.4135534722698566,-0.707329709080205,1.559543470251246,-1.386914952040935,-1.0779620745441063,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2114,202119,1.647052012094982,1.6576508528603793,-0.707329709080205,2.1227151519443725,-0.2226413713444928,1.115280619107923,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2115,202120,0.5730838507837334,-1.1494690239306324,-0.707329709080205,0.9963717885581198,-0.2226413713444928,-0.5755461009230568,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2116,202121,1.0026711153082328,1.1694560916793335,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-0.7744554763427463,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2117,202122,-0.0712970460030158,1.1694560916793335,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-0.1719056122665163,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2118,202123,1.3248615637016077,-0.9053716433401098,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,1.8233979956020172,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2119,202124,0.1434965862592339,-0.9053716433401098,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-0.6450188388745192,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2120,202125,-0.5008843105275153,-0.7833229530448483,-0.707329709080205,0.4332001068649934,-0.2226413713444928,-1.2130263919022568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2121,202126,-0.6082811266586401,1.9017482334509024,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.112504385592599,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2122,202127,-0.9304715750520148,-0.2951281918638028,0.2912413703764851,2.1227151519443725,-0.2226413713444928,-1.1635416204563829,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2123,202128,0.6804806669148583,-0.05103081127328,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.1583020564209372,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2124,202129,-1.0378683911831397,-0.5392255724543256,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-0.7024599853371807,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2125,202130,2.184036092750606,-0.9053716433401098,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-1.1930384253966684,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2126,202131,0.5730838507837334,-0.9053716433401098,-0.707329709080205,0.9963717885581198,-1.386914952040935,-0.7302102689323178,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2127,202132,-1.8970429202321384,-0.9053716433401098,0.2912413703764851,-0.6931432565212594,-1.386914952040935,-1.258241888948879,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2128,202133,-1.7896461041010137,1.0474074013840724,-0.707329709080205,-0.6931432565212594,0.9416322093519492,-1.1322982941709483,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2129,202134,-0.1786938621341406,0.5592126402030269,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.3768307834306061,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2130,202135,1.0026711153082328,-0.9053716433401098,0.2912413703764851,-0.6931432565212594,-1.386914952040935,-1.015669479900477,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2131,202136,0.3582902185214837,-0.7833229530448483,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-1.1158033703556574,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2132,202137,0.3582902185214837,-0.9053716433401098,1.2898124498331751,0.9963717885581198,-0.2226413713444928,-1.1158033703556574,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2133,202138,-1.0378683911831397,-0.05103081127328,-0.707329709080205,1.559543470251246,-1.386914952040935,-1.1936205991783846,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2134,202139,0.1434965862592339,-0.4171768821590642,-0.707329709080205,-1.2563149382143857,-0.2226413713444928,-1.1883810351429391,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2135,202140,-1.1452652073142644,-0.661274262749587,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.205070016885469,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2136,202141,-0.3934874943963904,0.0710178790219813,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-1.2652279743294728,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2137,202142,0.4656870346526085,0.5592126402030269,0.2912413703764851,-1.2563149382143857,-1.386914952040935,-0.4431985945462488,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2138,202143,-0.5008843105275153,-1.1494690239306324,0.2912413703764851,0.4332001068649934,-0.2226413713444928,-1.111728153883644,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2139,202144,2.184036092750606,-0.5392255724543256,0.2912413703764851,-0.129971574828133,-0.2226413713444928,0.392802955998163,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2140,202145,-0.715677942789765,-0.2951281918638028,0.2912413703764851,0.4332001068649934,-0.2226413713444928,-1.202935379685843,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2141,202146,1.2174647475704825,1.4135534722698566,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-0.2182854568765707,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2142,202147,1.2174647475704825,-0.1730795015685414,-0.707329709080205,0.9963717885581198,-0.2226413713444928,-0.2182854568765707,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2143,202148,1.1100679314393578,1.2915047819745953,-0.707329709080205,0.9963717885581198,-1.386914952040935,-1.2165194345925536,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2144,202149,-0.715677942789765,1.2915047819745953,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.3096867406060085,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2145,202150,-0.1786938621341406,-1.1494690239306324,-0.707329709080205,-0.129971574828133,0.9416322093519492,-0.7470933086020866,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2146,202151,0.036099770128109,-1.1494690239306324,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,0.9807984755314888,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2147,202152,-0.6082811266586401,-1.1494690239306324,0.2912413703764851,2.1227151519443725,0.9416322093519492,-1.202353205904127,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2148,202153,-1.360058839576514,1.1694560916793335,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-1.1866345137977905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2149,202154,0.2508934023903588,0.0710178790219813,0.2912413703764851,-0.129971574828133,-1.386914952040935,0.228435891626966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2150,202155,-1.2526620234453891,-0.9053716433401098,0.2912413703764851,-0.6931432565212594,-1.386914952040935,-0.7387488177308216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2151,202156,0.3582902185214837,-0.9053716433401098,-0.707329709080205,-0.129971574828133,-0.2226413713444928,-0.7387488177308216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2152,202157,-0.1786938621341406,-0.9053716433401098,-0.707329709080205,0.9963717885581198,-0.2226413713444928,-1.166064373510486,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2153,202158,-2.004439736363264,1.4135534722698566,0.2912413703764851,-0.6931432565212594,-0.2226413713444928,-1.243299428551497,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2154,202159,-1.8970429202321384,-0.661274262749587,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.0779620745441063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2155,202160,-0.715677942789765,0.3151152596125041,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.5186871282421115,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2156,202161,-0.6082811266586401,-0.05103081127328,-0.707329709080205,-1.2563149382143857,-1.386914952040935,-0.95298876940237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2157,202162,-0.6082811266586401,-0.7833229530448483,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-0.3498567315444238,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2158,202163,-0.1786938621341406,-0.7833229530448483,0.2912413703764851,-0.6931432565212594,-1.386914952040935,0.3487518065149733,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2159,202164,-0.5008843105275153,-1.1494690239306324,0.2912413703764851,-1.2563149382143857,-0.2226413713444928,-0.3063877558429502,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2160,202165,-0.0712970460030158,-1.1494690239306324,0.2912413703764851,1.559543470251246,-0.2226413713444928,0.4038642578507702,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2161,202166,0.7878774830459832,1.2915047819745953,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-1.2363133431709032,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2162,202167,-0.9304715750520148,1.2915047819745953,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-1.2363133431709032,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2163,202168,-0.2860906782652655,-1.1494690239306324,-0.707329709080205,-0.6931432565212594,-0.2226413713444928,-0.7620357689994681,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2164,202169,1.5396551959638571,-1.1494690239306324,-0.707329709080205,-0.129971574828133,0.9416322093519492,1.663300205630072,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2165,202170,2.184036092750606,-0.9053716433401098,-0.707329709080205,0.9963717885581198,-1.386914952040935,-1.173826690600035,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2166,202171,1.647052012094982,-0.9053716433401098,-0.707329709080205,2.1227151519443725,-1.386914952040935,1.2272520431246652,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2167,202172,-0.8230747589208899,-0.1730795015685414,-0.707329709080205,1.559543470251246,-1.386914952040935,-0.245259508762753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2168,202173,0.036099770128109,0.0710178790219813,-0.707329709080205,-0.6931432565212594,-1.386914952040935,-0.5553640764902298,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2169,202174,-0.2860906782652655,-0.7833229530448483,-0.707329709080205,2.1227151519443725,0.9416322093519492,-0.1367811274363077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2170,202175,0.1434965862592339,-0.9053716433401098,-2.704471867993585,-1.2563149382143857,-1.386914952040935,-0.1257198255837006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2171,202176,0.2508934023903588,1.7796995431556408,-2.704471867993585,0.9963717885581198,-1.386914952040935,0.905503999762865,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
